gsis_id,pff_id
00-0032101,10147
00-0032124,10148
00-0032125,10149
00-0032126,10150
00-0032142,10152
00-0032159,10153
00-0032160,10154
00-0032162,10156
00-0032172,10158
00-0032174,10160
00-0032175,10161
00-0032176,10162
00-0032177,10163
00-0032178,10164
00-0032181,10167
00-0032183,10169
00-0032184,10170
00-0032185,10171
00-0032186,10172
00-0032192,10174
00-0032193,10175
00-0032194,10176
00-0032202,10178
00-0032206,10179
00-0032207,10180
00-0032213,10181
00-0032216,10182
00-0032220,10183
00-0032224,10184
00-0032225,10185
00-0032229,10187
00-0032230,10188
00-0032231,10189
00-0032232,10190
00-0032236,10192
00-0032237,10193
00-0032238,10194
00-0032250,10195
00-0032252,10196
00-0032254,10198
00-0032258,10199
00-0032260,10200
00-0032272,10203
00-0032267,10204
00-0031494,10206
00-0031501,10209
00-0031484,10211
00-0034063,10226
00-0031495,10230
00-0031499,10234
00-0031500,10235
00-0031502,10236
00-0031489,10247
00-0031491,10248
00-0031476,10249
00-0031482,10250
00-0031474,10251
00-0031480,10252
00-0031487,10253
00-0031486,10254
00-0031493,10255
00-0031477,10256
00-0031478,10257
00-0031473,10258
00-0031481,10260
00-0030898,10263
00-0030778,10266
00-0028938,10267
00-0028384,10268
00-0030741,10269
00-0032297,10271
00-0031432,10272
00-0032285,10273
00-0032292,10274
00-0032299,10275
00-0030967,10277
00-0032287,10278
00-0032304,10279
00-0032281,10280
00-0032302,10282
00-0032293,10283
00-0032270,10284
00-0032282,10285
00-0032303,10286
00-0032280,10287
00-0032284,10288
00-0032300,10289
00-0032277,10290
00-0032298,10292
00-0032305,10293
00-0032290,10294
00-0032296,10295
00-0032279,10296
00-0032273,10298
00-0032275,10300
00-0032306,10301
00-0032288,10302
00-0032283,10303
00-0032295,10304
00-0032308,10305
00-0032311,10306
00-0032309,10307
00-0032312,10310
00-0032313,10311
00-0032315,10312
00-0032314,10313
00-0032316,10314
00-0032319,10320
00-0030396,10338
00-0032322,10341
00-0032326,10342
00-0032324,10345
00-0032320,10346
00-0032325,10347
00-0032323,10348
00-0032332,10350
00-0032333,10352
00-0032334,10353
00-0032335,10354
00-0033106,10635
00-0032950,10636
00-0033156,10637
00-0033045,10638
00-0033055,10639
00-0032965,10640
00-0032378,10641
00-0033057,10642
00-0033072,10643
00-0032379,10644
00-0032758,10645
00-0032759,10646
00-0032380,10647
00-0032888,10648
00-0032966,10649
00-0032381,10650
00-0032382,10651
00-0032383,10652
00-0033096,10653
00-0033147,10654
00-0033127,10655
00-0032760,10656
00-0032951,10657
00-0033107,10658
00-0033103,10659
00-0033108,10660
00-0033120,10661
00-0033151,10662
00-0032761,10663
00-0032967,10664
00-0032384,10665
00-0033073,10666
00-0033074,10667
00-0033052,10668
00-0033090,10669
00-0032968,10670
00-0032762,10671
00-0033050,10672
00-0032952,10673
00-0032385,10674
00-0033058,10675
00-0032386,10676
00-0032763,10677
00-0033046,10678
00-0032764,10679
00-0032889,10680
00-0032765,10681
00-0032766,10682
00-0032387,10683
00-0032969,10684
00-0032953,10685
00-0032388,10686
00-0032767,10687
00-0032389,10688
00-0033009,10689
00-0032768,10690
00-0033059,10691
00-0033053,10692
00-0032390,10694
00-0032939,10695
00-0032890,10696
00-0033064,10697
00-0033132,10698
00-0033129,10699
00-0033130,10700
00-0033131,10701
00-0033124,10702
00-0033123,10703
00-0033117,10704
00-0033083,10705
00-0033093,10706
00-0033118,10707
00-0033091,10708
00-0033122,10709
00-0033097,10710
00-0032891,10711
00-0032391,10712
00-0032954,10713
00-0033037,10714
00-0032392,10715
00-0033065,10716
00-0032970,10717
00-0033084,10718
00-0033069,10719
00-0033060,10720
00-0032892,10721
00-0032955,10722
00-0033109,10723
00-0032393,10724
00-0033119,10725
00-0032769,10726
00-0033104,10727
00-0032394,10728
00-0032395,10729
00-0032396,10730
00-0032397,10731
00-0032971,10732
00-0033125,10733
00-0032893,10734
00-0033075,10735
00-0032894,10736
00-0033010,10737
00-0032770,10738
00-0032771,10739
00-0033038,10740
00-0032398,10741
00-0032772,10742
00-0033121,10743
00-0033110,10744
00-0032399,10745
00-0032400,10746
00-0032773,10747
00-0033079,10748
00-0032401,10749
00-0032402,10750
00-0033111,10751
00-0032403,10752
00-0032404,10753
00-0033051,10754
00-0032405,10755
00-0033066,10756
00-0033085,10757
00-0032774,10758
00-0032406,10759
00-0032775,10760
00-0032776,10761
00-0032777,10762
00-0033076,10763
00-0032407,10764
00-0032408,10765
00-0032409,10766
00-0032410,10767
00-0032411,10768
00-0033077,10769
00-0032972,10770
00-0032412,10771
00-0033080,10772
00-0033098,10773
00-0032778,10774
00-0032973,10775
00-0032413,10776
00-0032940,10777
00-0033011,10778
00-0032414,10779
00-0032415,10780
00-0032416,10781
00-0032779,10782
00-0032417,10783
00-0032780,10784
00-0032418,10785
00-0032781,10786
00-0032782,10787
00-0032974,10788
00-0032419,10789
00-0032975,10790
00-0032783,10791
00-0032420,10792
00-0032421,10793
00-0032422,10794
00-0033039,10795
00-0032784,10796
00-0032423,10797
00-0032785,10798
00-0033040,10799
00-0032424,10800
00-0032786,10801
00-0032976,10802
00-0032425,10803
00-0032787,10804
00-0032426,10805
00-0032977,10806
00-0032978,10807
00-0032427,10808
00-0032895,10809
00-0032956,10810
00-0033112,10811
00-0032788,10812
00-0032896,10813
00-0032428,10815
00-0033078,10816
00-0032789,10817
00-0032429,10818
00-0032790,10819
00-0032791,10820
00-0032792,10821
00-0032430,10822
00-0033047,10823
00-0033113,10824
00-0032431,10825
00-0032941,10827
00-0033056,10828
00-0032432,10829
00-0032793,10830
00-0032794,10831
00-0032897,10832
00-0032795,10833
00-0032433,10834
00-0032434,10835
00-0032435,10836
00-0032796,10837
00-0032797,10838
00-0032798,10839
00-0033114,10840
00-0032436,10841
00-0032437,10842
00-0032438,10843
00-0032440,10845
00-0033048,10846
00-0032441,10847
00-0032442,10848
00-0032443,10849
00-0033049,10850
00-0033054,10851
00-0032942,10852
00-0032958,10853
00-0032444,10854
00-0032445,10855
00-0032799,10856
00-0032446,10857
00-0032898,10858
00-0032447,10859
00-0032800,10860
00-0032448,10861
00-0032943,10862
00-0032365,10863
00-0032801,10864
00-0033061,10865
00-0032802,10866
00-0032803,10867
00-0032899,10868
00-0032449,10869
00-0032450,10870
00-0032804,10871
00-0032451,10872
00-0032452,10873
00-0032805,10874
00-0032959,10875
00-0032806,10876
00-0032453,10877
00-0032454,10878
00-0032807,10879
00-0032366,10880
00-0032808,10881
00-0032455,10882
00-0032456,10883
00-0032979,10884
00-0032809,10885
00-0032810,10887
00-0032529,10888
00-0032532,10891
00-0032537,10896
00-0032538,10897
00-0032521,10898
00-0032524,10900
00-0032457,10901
00-0032525,10902
00-0032517,10903
00-0032515,10904
00-0032346,10906
00-0032377,10907
00-0032347,10908
00-0032349,10910
00-0032361,10911
00-0032351,10913
00-0032353,10914
00-0032354,10915
00-0032352,10917
00-0032355,10918
00-0032356,10919
00-0032357,10920
00-0032358,10921
00-0032359,10922
00-0032360,10923
00-0032343,10924
00-0032342,10925
00-0032344,10926
00-0032741,10927
00-0032743,10929
00-0032745,10931
00-0032746,10932
00-0032747,10933
00-0032749,10935
00-0032750,10937
00-0032751,10938
00-0032753,10940
00-0032754,10942
00-0032756,10943
00-0032827,10944
00-0032755,10945
00-0032486,10949
00-0032487,10950
00-0032490,10951
00-0032492,10952
00-0032496,10953
00-0032498,10955
00-0032502,10957
00-0032503,10958
00-0032508,10960
00-0032511,10961
00-0032491,10962
00-0032497,10965
00-0032499,10966
00-0032501,10967
00-0032504,10968
00-0032613,10969
00-0032507,10970
00-0032513,10973
00-0032516,10974
00-0032518,10975
00-0032606,10977
00-0032607,10978
00-0032608,10979
00-0032609,10980
00-0032610,10981
00-0032611,10982
00-0032612,10984
00-0032614,10985
00-0032901,10986
00-0032902,10988
00-0032904,10990
00-0033003,10991
00-0032905,10992
00-0032914,10993
00-0032906,10994
00-0032907,10995
00-0032908,10996
00-0032910,10997
00-0032911,10998
00-0032912,11000
00-0032913,11001
00-0033004,11002
00-0032916,11004
00-0032993,11006
00-0032994,11007
00-0032995,11008
00-0032997,11010
00-0032998,11011
00-0032482,11013
00-0032484,11014
00-0032488,11015
00-0032489,11016
00-0032506,11017
00-0032510,11018
00-0032514,11019
00-0032523,11020
00-0032526,11021
00-0032528,11022
00-0032458,11023
00-0032459,11024
00-0032460,11025
00-0032463,11027
00-0032464,11028
00-0032468,11029
00-0032471,11030
00-0032477,11032
00-0032480,11033
00-0032364,11034
00-0032362,11035
00-0032363,11036
00-0032590,11038
00-0032589,11042
00-0032598,11044
00-0032604,11045
00-0032602,11047
00-0032586,11048
00-0032592,11050
00-0032599,11051
00-0032596,11052
00-0032585,11053
00-0032588,11054
00-0032603,11055
00-0032601,11056
00-0032593,11057
00-0032983,11058
00-0032985,11061
00-0032986,11062
00-0032987,11063
00-0032989,11065
00-0032858,11070
00-0032909,11071
00-0032962,11072
00-0032837,11073
00-0032980,11074
00-0032963,11075
00-0032964,11076
00-0032838,11077
00-0032839,11078
00-0032981,11079
00-0032856,11080
00-0032840,11081
00-0032841,11082
00-0032859,11083
00-0032842,11084
00-0032367,11087
00-0032371,11090
00-0032565,11092
00-0032566,11093
00-0032567,11094
00-0032569,11096
00-0032570,11097
00-0032571,11098
00-0032572,11099
00-0032573,11100
00-0032574,11101
00-0032575,11102
00-0032539,11103
00-0032540,11104
00-0032541,11105
00-0032542,11106
00-0032543,11107
00-0032544,11108
00-0032545,11109
00-0032546,11110
00-0032549,11113
00-0032550,11114
00-0032551,11115
00-0032701,11117
00-0032702,11118
00-0032703,11119
00-0032704,11120
00-0032705,11121
00-0032707,11123
00-0032708,11124
00-0032709,11125
00-0032710,11126
00-0032711,11127
00-0032712,11128
00-0032552,11129
00-0032553,11130
00-0032554,11131
00-0032556,11133
00-0032557,11134
00-0032558,11135
00-0032559,11136
00-0032560,11137
00-0032562,11139
00-0032626,11141
00-0032628,11142
00-0032629,11143
00-0032630,11144
00-0032631,11145
00-0032633,11147
00-0032634,11148
00-0032635,11149
00-0032636,11150
00-0032638,11151
00-0032640,11152
00-0032642,11153
00-0032649,11157
00-0032725,11160
00-0032727,11162
00-0032728,11163
00-0032729,11164
00-0032730,11165
00-0032732,11167
00-0032733,11168
00-0032734,11169
00-0032735,11170
00-0032736,11171
00-0032737,11172
00-0032738,11173
00-0032739,11174
00-0032811,11175
00-0032814,11177
00-0032817,11179
00-0032819,11180
00-0032820,11181
00-0032670,11183
00-0032671,11184
00-0032673,11185
00-0032672,11186
00-0032674,11187
00-0032675,11188
00-0032676,11189
00-0032677,11190
00-0032678,11191
00-0032679,11192
00-0032680,11193
00-0032682,11195
00-0032683,11196
00-0032757,11197
00-0032684,11198
00-0032685,11199
00-0032686,11200
00-0032623,11201
00-0032627,11202
00-0032624,11203
00-0032619,11205
00-0032620,11206
00-0032618,11207
00-0032622,11208
00-0032617,11210
00-0032621,11211
00-0032625,11212
00-0032576,11213
00-0032577,11214
00-0032578,11215
00-0032580,11217
00-0032581,11218
00-0032582,11219
00-0032583,11220
00-0032872,11221
00-0032873,11222
00-0032874,11223
00-0032875,11224
00-0033000,11225
00-0033001,11226
00-0032946,11227
00-0032877,11228
00-0032878,11229
00-0032880,11230
00-0032881,11231
00-0032883,11232
00-0032884,11235
00-0032882,11236
00-0032879,11237
00-0032876,11238
00-0032947,11239
00-0032637,11240
00-0032639,11241
00-0032641,11242
00-0032643,11243
00-0032646,11244
00-0032659,11246
00-0032650,11247
00-0032653,11248
00-0032654,11249
00-0032655,11250
00-0032656,11251
00-0032657,11252
00-0032658,11253
00-0032688,11254
00-0032690,11255
00-0032691,11256
00-0032692,11257
00-0032694,11259
00-0032696,11261
00-0032697,11262
00-0032699,11264
00-0032740,11265
00-0032689,11266
00-0032714,11268
00-0032715,11269
00-0032716,11270
00-0032717,11271
00-0032718,11272
00-0032719,11273
00-0032720,11274
00-0032722,11276
00-0032723,11277
00-0032724,11278
00-0032462,11279
00-0032660,11280
00-0032465,11281
00-0032466,11282
00-0032467,11283
00-0032469,11284
00-0032470,11285
00-0032472,11286
00-0032475,11288
00-0032479,11291
00-0032826,11292
00-0032824,11293
00-0032828,11294
00-0032822,11295
00-0032823,11296
00-0032815,11299
00-0032813,11300
00-0032847,11301
00-0032848,11302
00-0032830,11303
00-0032843,11305
00-0032844,11306
00-0032845,11308
00-0032846,11309
00-0032849,11310
00-0032868,11312
00-0032836,11313
00-0032831,11314
00-0032832,11315
00-0032851,11317
00-0032853,11319
00-0032854,11320
00-0028370,11321
00-0032860,11322
00-0032861,11323
00-0032864,11326
00-0032865,11327
00-0032867,11329
00-0032870,11331
00-0032871,11332
00-0032834,11333
00-0032661,11335
00-0032663,11337
00-0032664,11338
00-0032666,11340
00-0032667,11341
00-0032668,11342
00-0032922,11343
00-0032924,11344
00-0032920,11345
00-0032921,11346
00-0032918,11347
00-0032925,11348
00-0032926,11349
00-0032927,11350
00-0032929,11351
00-0032931,11352
00-0032933,11353
00-0032935,11354
00-0032936,11355
00-0032938,11356
00-0032937,11357
00-0032934,11358
00-0032932,11359
00-0032930,11360
00-0032928,11361
00-0032519,11362
00-0032948,11363
00-0032949,11364
00-0032944,11365
00-0032945,11366
00-0032829,11368
00-0032520,11369
00-0033005,11370
00-0033006,11371
00-0033007,11372
00-0032960,11373
00-0032982,11374
00-0033012,11376
00-0033015,11377
00-0033031,11379
00-0033032,11380
00-0033033,11381
00-0033034,11382
00-0033035,11383
00-0033013,11384
00-0033017,11386
00-0033018,11387
00-0033019,11388
00-0033036,11389
00-0033027,11390
00-0033021,11391
00-0033022,11392
00-0033023,11393
00-0033024,11394
00-0033025,11395
00-0033026,11396
00-0033020,11397
00-0033030,11398
00-0033028,11399
00-0032527,11401
00-0033042,11403
00-0032373,11405
00-0033041,11406
00-0032564,11407
00-0032375,11408
00-0032369,11409
00-0032372,11410
00-0033043,11411
00-0033044,11412
00-0033063,11414
00-0033062,11415
00-0033067,11416
00-0033068,11417
00-0033070,11418
00-0033071,11419
00-0033087,11429
00-0033137,11430
00-0033140,11431
00-0033081,11432
00-0033133,11434
00-0033082,11435
00-0033134,11436
00-0033095,11439
00-0033094,11440
00-0033146,11441
00-0033099,11442
00-0033128,11446
00-0033139,11449
00-0033092,11450
00-0033143,11451
00-0033142,11452
00-0033088,11453
00-0033148,11454
00-0033144,11455
00-0033141,11456
00-0033136,11457
00-0033153,11458
00-0033150,11459
00-0033152,11461
00-0033149,11462
00-0033116,11464
00-0033155,11466
00-0033161,11467
00-0033160,11469
00-0033157,11470
00-0033158,11471
00-0033164,11473
00-0033165,11474
00-0033169,11477
00-0033166,11478
00-0033174,11480
00-0030017,11481
00-0033172,11482
00-0033162,11483
00-0033177,11484
00-0033175,11485
00-0033179,11486
00-0033176,11487
00-0033178,11488
00-0033086,11490
00-0033181,11491
00-0033184,11496
00-0033192,11504
00-0033195,11514
00-0033193,11515
00-0033187,11517
00-0032652,11520
00-0033197,11738
00-0033191,11745
00-0033186,11747
00-0033199,11748
00-0033188,11749
00-0033185,11750
00-0033868,11756
00-0033869,11757
00-0033870,11758
00-0033856,11759
00-0033871,11760
00-0033872,11761
00-0033536,11762
00-0033280,11763
00-0033460,11764
00-0033873,11765
00-0033874,11766
00-0033537,11767
00-0033875,11768
00-0033876,11769
00-0033877,11770
00-0033281,11771
00-0033523,11772
00-0033878,11773
00-0033879,11774
00-0033538,11775
00-0033539,11776
00-0033880,11777
00-0033881,11778
00-0033882,11779
00-0033883,11780
00-0033540,11781
00-0033884,11782
00-0033541,11783
00-0033885,11784
00-0033886,11785
00-0033887,11786
00-0033888,11787
00-0033524,11788
00-0033889,11789
00-0034019,11790
00-0033890,11791
00-0033891,11792
00-0033542,11793
00-0033892,11794
00-0033282,11795
00-0033893,11796
00-0033894,11797
00-0033543,11798
00-0033895,11799
00-0033896,11800
00-0033544,11801
00-0033283,11802
00-0033897,11803
00-0033525,11804
00-0033898,11805
00-0033782,11806
00-0033899,11807
00-0033545,11808
00-0033461,11809
00-0033546,11810
00-0033900,11811
00-0033547,11812
00-0033901,11813
00-0033902,11814
00-0033548,11815
00-0033903,11816
00-0033857,11817
00-0033904,11818
00-0033284,11819
00-0033905,11820
00-0033783,11821
00-0033906,11822
00-0033907,11823
00-0033908,11824
00-0033909,11825
00-0033910,11826
00-0033911,11827
00-0033912,11828
00-0033913,11829
00-0033549,11830
00-0033914,11831
00-0033285,11832
00-0033915,11833
00-0033916,11834
00-0033917,11835
00-0033918,11836
00-0033919,11837
00-0033920,11838
00-0033921,11839
00-0033922,11840
00-0033923,11841
00-0033550,11842
00-0033924,11843
00-0033925,11844
00-0033926,11845
00-0033928,11846
00-0033927,11847
00-0033929,11848
00-0033931,11849
00-0033930,11850
00-0033932,11851
00-0033462,11852
00-0033933,11853
00-0033551,11854
00-0033858,11855
00-0033552,11856
00-0033934,11857
00-0033935,11858
00-0033936,11859
00-0033553,11860
00-0033937,11861
00-0033938,11862
00-0033939,11863
00-0033940,11864
00-0033839,11865
00-0033554,11866
00-0033784,11867
00-0033941,11868
00-0033526,11869
00-0033942,11870
00-0033463,11871
00-0033943,11872
00-0033555,11873
00-0033556,11874
00-0033944,11875
00-0033286,11876
00-0033287,11877
00-0033527,11878
00-0033557,11879
00-0033945,11880
00-0033559,11882
00-0033859,11883
00-0033946,11884
00-0033560,11885
00-0033947,11886
00-0033561,11887
00-0033562,11888
00-0033948,11889
00-0033949,11890
00-0033511,11891
00-0033785,11892
00-0033786,11893
00-0033464,11894
00-0033950,11895
00-0033840,11896
00-0033563,11897
00-0033951,11898
00-0033952,11899
00-0033564,11900
00-0033288,11901
00-0033565,11902
00-0033841,11903
00-0033512,11904
00-0033953,11905
00-0033566,11906
00-0033289,11907
00-0033787,11908
00-0033528,11909
00-0033954,11910
00-0033567,11911
00-0033788,11912
00-0033568,11913
00-0033290,11914
00-0033569,11915
00-0033570,11916
00-0033955,11917
00-0033571,11918
00-0033465,11919
00-0033572,11920
00-0033573,11921
00-0033574,11922
00-0033956,11923
00-0033575,11924
00-0033957,11925
00-0033958,11926
00-0033466,11927
00-0033467,11928
00-0033576,11929
00-0033291,11930
00-0033959,11931
00-0033292,11932
00-0033960,11933
00-0033860,11934
00-0033789,11935
00-0033961,11936
00-0033293,11937
00-0033468,11938
00-0033962,11939
00-0033577,11940
00-0033294,11941
00-0033861,11942
00-0033295,11943
00-0033963,11944
00-0033578,11945
00-0033579,11946
00-0033790,11947
00-0033296,11948
00-0033469,11949
00-0033580,11950
00-0033964,11951
00-0033297,11953
00-0033529,11954
00-0033965,11955
00-0033966,11956
00-0033298,11957
00-0033581,11958
00-0033299,11959
00-0033582,11960
00-0033967,11961
00-0033791,11962
00-0033792,11963
00-0033530,11964
00-0033300,11966
00-0033301,11967
00-0033531,11968
00-0033584,11969
00-0033585,11970
00-0033586,11971
00-0033793,11972
00-0033470,11973
00-0033968,11974
00-0033969,11975
00-0033970,11976
00-0033587,11977
00-0033971,11978
00-0033588,11980
00-0033589,11981
00-0033794,11982
00-0033302,11983
00-0033590,11984
00-0033532,11985
00-0033972,11986
00-0033973,11987
00-0033303,11988
00-0033974,11989
00-0033533,11990
00-0033471,11991
00-0033795,11992
00-0033591,11993
00-0033304,11994
00-0033796,11995
00-0033797,11996
00-0033975,11997
00-0033592,11998
00-0033976,11999
00-0033593,12001
00-0033305,12002
00-0033521,12003
00-0033594,12004
00-0033595,12005
00-0033596,12006
00-0033798,12007
00-0033597,12008
00-0033607,12009
00-0033599,12010
00-0033601,12011
00-0033602,12012
00-0033603,12013
00-0033604,12014
00-0033606,12016
00-0033608,12017
00-0033609,12018
00-0033611,12020
00-0033612,12021
00-0033613,12022
00-0033614,12023
00-0033615,12024
00-0033229,12025
00-0033232,12026
00-0033230,12027
00-0033225,12029
00-0033231,12030
00-0033234,12031
00-0033226,12032
00-0033695,12035
00-0033696,12037
00-0033700,12038
00-0033704,12039
00-0033697,12040
00-0033705,12043
00-0033706,12044
00-0033708,12045
00-0033707,12048
00-0033326,12049
00-0033387,12051
00-0033386,12052
00-0033241,12054
00-0033240,12055
00-0033724,12056
00-0033278,12057
00-0033279,12058
00-0033493,12059
00-0033494,12060
00-0033424,12062
00-0033425,12063
00-0033429,12064
00-0033428,12065
00-0033434,12067
00-0033430,12068
00-0033213,12070
00-0033214,12073
00-0033211,12074
00-0033215,12077
00-0033217,12078
00-0033208,12079
00-0033242,12081
00-0033239,12082
00-0033368,12083
00-0033377,12084
00-0033366,12085
00-0033375,12087
00-0033367,12088
00-0033406,12090
00-0033408,12092
00-0033347,12093
00-0033652,12095
00-0033644,12096
00-0033642,12097
00-0033645,12099
00-0033646,12100
00-0033648,12101
00-0033649,12102
00-0033650,12103
00-0033651,12104
00-0033350,12105
00-0033351,12106
00-0033352,12107
00-0033353,12108
00-0033354,12109
00-0033355,12110
00-0033356,12111
00-0033357,12112
00-0033358,12113
00-0033359,12114
00-0033360,12115
00-0033361,12116
00-0033362,12117
00-0033363,12118
00-0033364,12119
00-0033256,12120
00-0033257,12121
00-0033258,12122
00-0033259,12123
00-0033260,12124
00-0033261,12125
00-0033262,12126
00-0033267,12128
00-0033268,12129
00-0033270,12131
00-0033271,12132
00-0033273,12133
00-0033275,12134
00-0033481,12137
00-0033482,12138
00-0033483,12139
00-0033485,12141
00-0033486,12142
00-0033487,12143
00-0033379,12144
00-0033627,12145
00-0033616,12146
00-0033617,12147
00-0033618,12148
00-0033620,12150
00-0033621,12151
00-0033628,12152
00-0033622,12153
00-0033623,12154
00-0033625,12156
00-0033626,12157
00-0033638,12159
00-0033509,12160
00-0033474,12163
00-0033699,12164
00-0033731,12165
00-0033630,12167
00-0033631,12168
00-0033632,12169
00-0033633,12170
00-0033635,12171
00-0033636,12172
00-0033637,12173
00-0033640,12176
00-0033641,12177
00-0033679,12178
00-0033820,12179
00-0033672,12180
00-0033674,12181
00-0033745,12182
00-0033746,12183
00-0033747,12184
00-0033748,12185
00-0033750,12187
00-0033752,12188
00-0033753,12189
00-0033754,12190
00-0033755,12191
00-0033756,12192
00-0033757,12193
00-0033758,12194
00-0033506,12195
00-0033507,12196
00-0033508,12197
00-0033510,12198
00-0033774,12199
00-0033778,12200
00-0033780,12201
00-0033760,12202
00-0033244,12203
00-0033245,12204
00-0033246,12206
00-0033247,12207
00-0033492,12208
00-0033248,12209
00-0033399,12211
00-0033400,12212
00-0033401,12213
00-0033381,12214
00-0033382,12215
00-0033396,12216
00-0033517,12219
00-0033500,12221
00-0033501,12222
00-0033502,12223
00-0033503,12224
00-0033504,12225
00-0033505,12227
00-0033817,12229
00-0033711,12230
00-0033714,12234
00-0033715,12235
00-0033716,12236
00-0033818,12237
00-0033719,12238
00-0033720,12239
00-0033744,12240
00-0033309,12241
00-0033453,12242
00-0033457,12244
00-0033472,12245
00-0033438,12246
00-0033439,12247
00-0033476,12248
00-0033441,12249
00-0033477,12250
00-0033449,12251
00-0033451,12252
00-0033725,12253
00-0033729,12255
00-0033730,12256
00-0033733,12258
00-0033734,12259
00-0033736,12260
00-0033743,12263
00-0033738,12264
00-0033739,12265
00-0033740,12266
00-0033742,12267
00-0033741,12268
00-0033306,12269
00-0033307,12270
00-0033308,12271
00-0033310,12272
00-0033313,12274
00-0033315,12276
00-0033495,12277
00-0033497,12279
00-0033317,12280
00-0033318,12281
00-0033319,12282
00-0033321,12284
00-0033323,12285
00-0033809,12287
00-0033806,12288
00-0033801,12289
00-0033799,12290
00-0033810,12291
00-0033808,12293
00-0033800,12294
00-0033802,12295
00-0033804,12296
00-0033803,12297
00-0033805,12298
00-0033254,12299
00-0033253,12300
00-0033277,12302
00-0033251,12303
00-0033272,12304
00-0033252,12305
00-0033274,12306
00-0033863,12307
00-0033316,12308
00-0033851,12309
00-0033865,12310
00-0033823,12311
00-0033835,12313
00-0033812,12315
00-0033654,12317
00-0033655,12318
00-0033657,12319
00-0033658,12320
00-0033659,12321
00-0033852,12322
00-0033661,12323
00-0033662,12324
00-0033663,12325
00-0033664,12326
00-0033665,12327
00-0033853,12328
00-0033854,12329
00-0033855,12330
00-0033829,12331
00-0033831,12333
00-0033813,12334
00-0033814,12335
00-0033864,12337
00-0033845,12338
00-0033842,12339
00-0033843,12340
00-0033848,12342
00-0033979,12343
00-0033846,12344
00-0033832,12346
00-0033735,12347
00-0033849,12348
00-0033866,12349
00-0033850,12350
00-0033980,12352
00-0033837,12354
00-0033821,12355
00-0034008,12409
00-0036704,12488
00-0036679,12659
00-0034109,12660
00-0035646,12666
00-0034544,12727
00-0033266,12739
00-0035930,12740
00-0036270,12744
00-0034449,12888
00-0034453,12893
00-0034342,12954
00-0035318,12955
00-0034301,13014
00-0035062,13026
00-0036372,13094
00-0034314,13455
00-0035022,13534
00-0035522,13543
00-0035561,13581
00-0034406,13597
00-0034840,13612
00-0035264,13725
00-0036370,13750
00-0035956,13756
00-0034839,13822
00-0035623,13976
00-0035784,14214
00-0032235,14589
00-0036453,14811
00-0035178,14834
00-0034887,15267
00-0034902,15301
00-0034259,15466
00-0034901,15827
00-0034016,16675
00-0034014,16846
00-0032915,16859
00-0036312,17287
00-0033996,18066
00-0033867,18098
00-0033770,18348
00-0034811,18413
00-0034539,18551
00-0035343,18645
00-0033328,18712
00-0033489,18791
00-0034023,19328
00-0034053,19754
00-0034051,20035
00-0035750,20052
00-0035789,20203
00-0035136,20807
00-0033694,20917
00-0036318,20919
00-0034073,20994
00-0033779,21515
00-0034309,21528
00-0034127,21595
00-0034090,21605
00-0034354,21702
00-0033237,21734
00-0034712,21865
00-0034260,21885
00-0034177,21956
00-0034037,22191
00-0034684,22261
00-0033682,22381
00-0033828,22382
00-0035831,22425
00-0036720,22443
00-0034499,22489
00-0034917,22508
00-0034905,22613
00-0034039,22804
00-0033475,22810
00-0036790,22833
00-0034058,22917
00-0034195,23066
00-0033490,23112
00-0033994,23172
00-0034655,23189
00-0034168,23250
00-0034710,23254
00-0033342,23300
00-0036345,23503
00-0034423,23519
00-0034030,23592
00-0034509,23614
00-0033763,23652
00-0035137,23668
00-0034747,23670
00-0036931,23763
00-0033666,23856
00-0034392,23918
00-0033340,23999
00-0036705,24176
00-0033765,24304
00-0033235,24345
00-0034571,24481
00-0033238,24556
00-0033421,24606
00-0034760,24614
00-0036451,24626
00-0034179,24750
00-0034656,24752
00-0034312,24758
00-0035078,24780
00-0034695,24816
00-0034413,24904
00-0034099,24942
00-0035418,25018
00-0034042,25021
00-0034697,25079
00-0035904,25105
00-0035612,25158
00-0034549,25172
00-0034493,25319
00-0033514,25432
00-0035532,25444
00-0034514,25445
00-0036193,25449
00-0036147,25451
00-0035234,25472
00-0036096,25512
00-0035035,25513
00-0035947,25522
00-0034389,25546
00-0034705,25576
00-0035952,25577
00-0035535,25578
00-0035806,25582
00-0036116,25642
00-0036311,25644
00-0034201,25681
00-0036432,25685
00-0036060,25686
00-0035962,25687
00-0035344,25693
00-0036059,25705
00-0034504,25767
00-0036814,25779
00-0035924,25859
00-0035239,25891
00-0035692,25955
00-0034009,25967
00-0035683,25991
00-0035079,26015
00-0035458,26073
00-0034764,26075
00-0034854,26104
00-0036530,26144
00-0034577,26152
00-0035519,26229
00-0034609,26284
00-0036471,26287
00-0034500,26296
00-0035957,26306
00-0034973,26316
00-0034310,26360
00-0034852,26384
00-0035596,26392
00-0036232,26394
00-0034200,26401
00-0036269,26408
00-0036247,26448
00-0036296,26449
00-0035730,26456
00-0034610,26461
00-0035203,26501
00-0035430,26516
00-0034969,26554
00-0035597,26586
00-0035327,26617
00-0034400,26618
00-0035041,26627
00-0036363,26634
00-0036770,26635
00-0034078,26637
00-0034538,26657
00-0035201,26727
00-0035564,26748
00-0033384,26758
00-0036100,26884
00-0035923,26885
